"","date","dat$`Lufttemperatur (°C)`","dat$`Windböen (max) 10 min. (m/s)`","dat$`Windstärke Ø 10 min. (bft)`","dat$`Taupunkt (°C)`","dat$`Niederschlag (mm)`","dat$`Luftdruck QFE (hPa)`","dat$`Luftfeuchte (%)`","total","mean"
"1",2016-01-01 00:00:00,6.36666666666667,0.983333333333333,0.666666666666667,6.08333333333333,0,977.05,98,495868,70.4257917909388
"2",2016-01-01 01:00:00,6.55,1.13333333333333,0.833333333333333,6.2,0,977.083333333333,98,795942,123.440136476427
"3",2016-01-01 02:00:00,6.53333333333333,1.46666666666667,1,6.18333333333333,0.1,977.283333333333,97.8333333333333,217968,69.7720870678617
"4",2016-01-01 04:00:00,6.4,1.98333333333333,1.5,6.16666666666667,0,978.2,98.3333333333333,4767,49.1443298969072
"5",2016-01-01 05:00:00,6.36666666666667,2.66666666666667,2,6.21666666666667,0,978.4,98.8333333333333,177032,49.2028904947193
"6",2016-01-01 06:00:00,6.11666666666667,2.73333333333333,1.83333333333333,5.96666666666667,0,978.433333333333,99,200904,40.1888377675535
"7",2016-01-01 07:00:00,5.86666666666667,2.55,1.66666666666667,5.71666666666667,0,978.316666666667,98.8333333333333,189220,34.8214942951785
"8",2016-01-01 08:00:00,5.86666666666667,2.2,1.5,5.68333333333333,0,978.216666666667,99,175307,30.0904565739787
"9",2016-01-01 09:00:00,5.95,2.66666666666667,2,5.56666666666667,0,978.05,97.5,221074,34.8367475575165
"10",2016-01-01 10:00:00,5.81666666666667,3.6,2,4.65,0,977.683333333333,92,255019,32.4989167834841
"11",2016-01-01 11:00:00,5.1,4.4,2.5,4.26666666666667,0,977.433333333333,94.5,248323,30.6685192046437
"12",2016-01-01 12:00:00,5.25,3.45,1.66666666666667,4.36666666666667,0,976.6,94.1666666666667,222568,27.5217014962285
"13",2016-01-01 13:00:00,6,3.01666666666667,1.66666666666667,4.61666666666667,0,975.433333333333,90.6666666666667,274657,33.979586787084
"14",2016-01-01 14:00:00,6.58333333333333,3.91666666666667,2,4.81666666666667,0,974.75,88.8333333333333,268337,33.2264735017335
"15",2016-01-01 15:00:00,5.88333333333333,5.03333333333333,2.33333333333333,4.4,0,974.4,89.8333333333333,304961,37.7473697239757
"16",2016-01-01 16:00:00,5.41666666666667,5,2.16666666666667,4.1,0,974.15,91.3333333333333,354595,43.8638050470064
"17",2016-01-01 17:00:00,5.18333333333333,3.81666666666667,2,3.96666666666667,0,973.633333333333,92,368132,45.5101990357275
"18",2016-01-01 18:00:00,5.2,5.58333333333333,2.66666666666667,4.2,0,972.833333333333,93.3333333333333,344822,42.8031281032771
"19",2016-01-01 19:00:00,5.2,5.95,3,4.21666666666667,0,972.083333333333,93.3333333333333,275684,34.2592270411333
"20",2016-01-01 20:00:00,5.35,5.5,3,4.08333333333333,0,971.516666666667,91.6666666666667,306311,37.7509243283214
"21",2016-01-01 21:00:00,5.6,4.7,2.5,3.95,0,970.983333333333,89.1666666666667,257613,32.617498100785
"22",2016-01-01 22:00:00,5.35,3.5,1.83333333333333,3.9,0,970.95,90.3333333333333,269860,35.0968916634153
"23",2016-01-01 23:00:00,5.23333333333333,2.98333333333333,2,3.81666666666667,0,970.766666666667,90.6666666666667,187345,31.5980772474279
"24",2016-01-02 00:00:00,5.2,2.03333333333333,1,3.88333333333333,0,970.216666666667,91.1666666666667,144236,32.2387125614663
"25",2016-01-02 01:00:00,5.16666666666667,1.41666666666667,0.666666666666667,4.03333333333333,0,969.483333333333,92.3333333333333,4807,40.3949579831933
"26",2016-01-02 04:00:00,5.41666666666667,2.51666666666667,1.5,3.81666666666667,0,967.95,89.5,1784,16.0720720720721
"27",2016-01-02 05:00:00,5.4,1.58333333333333,1,3.96666666666667,0,967.683333333333,90.5,90635,24.344614558152
"28",2016-01-02 06:00:00,5.46666666666667,1.23333333333333,0.666666666666667,3.8,0,967.366666666667,88.8333333333333,159254,30.8273325590399
"29",2016-01-02 07:00:00,5.06666666666667,1.33333333333333,0.666666666666667,3.9,0.8,966.85,92.1666666666667,184642,32.877849002849
"30",2016-01-02 08:00:00,4.8,1.46666666666667,0.833333333333333,4.23333333333333,0.1,966.15,96,240553,39.3832678454486
"31",2016-01-02 09:00:00,5.01666666666667,2.18333333333333,1.33333333333333,4.48333333333333,0,965.983333333333,96,312389,46.3485163204748
"32",2016-01-02 10:00:00,5.41666666666667,1.23333333333333,0.833333333333333,4.61666666666667,0.1,965.75,94.3333333333333,370845,44.8259398041823
"33",2016-01-02 11:00:00,5.68333333333333,1.46666666666667,1,4.61666666666667,0.1,965.2,92.6666666666667,324822,38.1559967109127
"34",2016-01-02 12:00:00,5.93333333333333,3.3,1.83333333333333,4.75,0,964.8,92.1666666666667,332203,39.0551375499647
"35",2016-01-02 13:00:00,5.88333333333333,3.43333333333333,1.83333333333333,4.73333333333333,0.8,964.733333333333,92.5,448971,52.9571832979476
"36",2016-01-02 14:00:00,5.75,2.83333333333333,1.5,5.03333333333333,0.7,964.966666666667,95.3333333333333,516456,60.7881355932203
"37",2016-01-02 15:00:00,5.78333333333333,4.2,2,5.31666666666667,1.6,964.983333333333,96.6666666666667,513775,60.4939361827387
"38",2016-01-02 16:00:00,6.15,6.61666666666667,2,5.06666666666667,2,965.516666666667,92.8333333333333,508328,63.6523916854495
"39",2016-01-02 17:00:00,5.68333333333333,6.96666666666667,2.16666666666667,4.48333333333333,4.3,965.816666666667,92,675773,81.0960038401536
"40",2016-01-02 18:00:00,5.41666666666667,4.55,1.66666666666667,4.2,1.2,965.866666666667,91.8333333333333,466299,55.118085106383
"41",2016-01-02 19:00:00,5.68333333333333,4.16666666666667,1.66666666666667,4.36666666666667,0.7,965.716666666667,91.5,328686,38.8242381289865
"42",2016-01-02 20:00:00,5.7,5.18333333333333,2,4.38333333333333,0.5,965.75,91.5,379733,45.8725537569461
"43",2016-01-02 21:00:00,5.66666666666667,7.48333333333333,2.5,4.45,1.3,965.9,91.8333333333333,309193,38.9264761425154
"44",2016-01-02 22:00:00,5.86666666666667,6.96666666666667,2.5,4.4,0.1,965.833333333333,90.3333333333333,329697,42.3993055555556
"45",2016-01-02 23:00:00,6.11666666666667,7.41666666666667,2.5,4.16666666666667,0,965.733333333333,87.3333333333333,250473,41.2912957467854
"46",2016-01-03 00:00:00,6.25,6.65,2,4.06666666666667,0,965.683333333333,85.6666666666667,187789,40.7086494688923
"47",2016-01-03 01:00:00,6.21666666666667,7.46666666666667,2.5,3.95,0,965.683333333333,85.3333333333333,4928,40.3934426229508
"48",2016-01-03 04:00:00,6.06666666666667,5.51666666666667,1.66666666666667,3.28333333333333,0,965.083333333333,82.3333333333333,1818,16.3783783783784
"49",2016-01-03 05:00:00,6.01666666666667,3.96666666666667,1.16666666666667,3.18333333333333,0,964.916666666667,82,101226,27.3435980551053
"50",2016-01-03 06:00:00,6.06666666666667,6.03333333333333,2.33333333333333,3.08333333333333,0,964.516666666667,81,145854,28.2608021701221
"51",2016-01-03 07:00:00,6.05,6.33333333333333,2,3.01666666666667,0,964.166666666667,81,164307,29.429876410532
"52",2016-01-03 08:00:00,5.76666666666667,5,1.5,3.13333333333333,0.1,963.833333333333,83.1666666666667,185914,31.2513027399563
"53",2016-01-03 09:00:00,5.38333333333333,3.06666666666667,1.83333333333333,3.05,0,963.6,84.6666666666667,262683,40.6127087198516
"54",2016-01-03 10:00:00,6.06666666666667,3.56666666666667,2,3,0,963.116666666667,80.6666666666667,260176,32.7595064215563
"55",2016-01-03 11:00:00,5.98333333333333,3.75,2.33333333333333,3.78333333333333,0,962.15,85.5,255128,31.2388882086445
"56",2016-01-03 12:00:00,6.95,2.91666666666667,2,3.6,0,961.216666666667,79.1666666666667,278387,34.0784673766679
"57",2016-01-03 13:00:00,6.95,3.13333333333333,2,3.28333333333333,0,959.833333333333,77.1666666666667,328253,40.2122993997305
"58",2016-01-03 14:00:00,7.03333333333333,2.23333333333333,1.83333333333333,3.06666666666667,0,958.633333333333,75.6666666666667,360432,44.2193595877806
"59",2016-01-03 15:00:00,6.48333333333333,3.56666666666667,2.33333333333333,3.61666666666667,0,957.55,82,360644,44.2562277580071
"60",2016-01-03 16:00:00,6.06666666666667,3.25,2,3.21666666666667,0,956.383333333333,81.8333333333333,407399,49.9814746656852
"61",2016-01-03 17:00:00,5.25,1.71666666666667,1,3.03333333333333,0,955.583333333333,85.8333333333333,410555,50.313112745098
"62",2016-01-03 18:00:00,4.8,1.35,1,3.03333333333333,0,954.4,88.3333333333333,333030,40.9530250860797
"63",2016-01-03 19:00:00,4.31666666666667,1.26666666666667,0.833333333333333,2.85,0,953.316666666667,90.1666666666667,283064,34.8343588481418
"64",2016-01-03 20:00:00,4.26666666666667,2.21666666666667,1.33333333333333,2.98333333333333,0,952.25,91.5,287624,35.0760975609756
"65",2016-01-03 21:00:00,4.51666666666667,2.38333333333333,1.5,2.85,0,951.366666666667,88.8333333333333,251019,31.4915318027851
"66",2016-01-03 22:00:00,4.48333333333333,1.93333333333333,1,2.61666666666667,0,950.733333333333,87.5,210170,27.052387694684
"67",2016-01-03 23:00:00,4.43333333333333,1.7,1,2.8,0,949.433333333333,89,211987,35.1962477170845
"68",2016-01-04 00:00:00,4.5,1.83333333333333,1,3.03333333333333,0.3,948.783333333333,90.3333333333333,141748,31.1123792800702
"69",2016-01-04 01:00:00,3.8,2.63333333333333,2,2.75,2.8,948.683333333333,92.8333333333333,4958,44.2678571428571
"70",2016-01-04 04:00:00,2.9,7.61666666666667,2.83333333333333,1.96666666666667,1,947.916666666667,93.6666666666667,1472,11.4108527131783
"71",2016-01-04 05:00:00,3.21666666666667,7.33333333333333,3,2.33333333333333,2.4,947.916666666667,94.1666666666667,159786,30.8944315545244
"72",2016-01-04 06:00:00,4.18333333333333,6.11666666666667,2.5,2.65,0.1,947.816666666667,89.8333333333333,515397,41.9636052760137
"73",2016-01-04 07:00:00,5.13333333333333,6.58333333333333,2.16666666666667,2.78333333333333,0,947.566666666667,84.6666666666667,631897,45.8029138880835
"74",2016-01-04 08:00:00,5.85,7.5,2,2.76666666666667,0,947.566666666667,80.6666666666667,633104,48.2622350968135
"75",2016-01-04 09:00:00,4.55,6.8,2.5,3.25,0,948.533333333333,91.1666666666667,479510,41.6241319444444
"76",2016-01-04 10:00:00,3.33333333333333,9.06666666666667,2.66666666666667,2.55,0,949.066666666667,94.6666666666667,428923,38.0655839545616
"77",2016-01-04 11:00:00,4.18333333333333,9.11666666666667,2.83333333333333,2.9,0,949.066666666667,91.3333333333333,425672,37.4381706244503
"78",2016-01-04 12:00:00,5.31666666666667,6.33333333333333,1.83333333333333,3.61666666666667,0,948.85,88.6666666666667,447251,38.7129749848524
"79",2016-01-04 13:00:00,5.3,6.81666666666667,2,3.66666666666667,0,948.516666666667,89,462435,40.2397319874695
"80",2016-01-04 14:00:00,4.75,8.7,2.5,3.45,0,948.483333333333,91.1666666666667,404341,35.8871926866069
"81",2016-01-04 15:00:00,5.01666666666667,9.63333333333333,3,3.1,0,948.45,87.3333333333333,418919,36.3329575021683
"82",2016-01-04 16:00:00,5.58333333333333,6.56666666666667,2.33333333333333,3.2,0,948.633333333333,84.3333333333333,461448,34.8604668731586
"83",2016-01-04 17:00:00,5.46666666666667,5.66666666666667,2.16666666666667,3.23333333333333,0,948.933333333333,85.5,691549,50.7521649787172
"84",2016-01-04 18:00:00,5.81666666666667,5.06666666666667,1.66666666666667,3.46666666666667,0,948.966666666667,84.8333333333333,594662,44.7821372091272
"85",2016-01-04 19:00:00,6.01666666666667,5.4,2.16666666666667,2.9,0,949.05,80.5,378103,32.0616467395913
"86",2016-01-04 20:00:00,5.13333333333333,6.2,3,3.28333333333333,0,949.183333333333,87.6666666666667,450131,42.6704900938478
"87",2016-01-04 21:00:00,3.73333333333333,5.33333333333333,2.66666666666667,2.85,0,949.4,94.1666666666667,323203,39.1666262724188
"88",2016-01-04 22:00:00,3.53333333333333,5.06666666666667,2.66666666666667,2.68333333333333,0,949.383333333333,94.1666666666667,240394,30.3681152097019
"89",2016-01-04 23:00:00,3.15,3.2,2,2.36666666666667,0,949.166666666667,94.5,153652,25.1393979057592
"90",2016-01-05 00:00:00,3.08333333333333,3.9,2,2.36666666666667,0,948.783333333333,95,85336,18.3794960155072
"91",2016-01-05 01:00:00,3.48333333333333,4.33333333333333,2.16666666666667,2.73333333333333,0,948.616666666667,94.6666666666667,2387,19.8916666666667
"92",2016-01-05 04:00:00,3.7,2.38333333333333,1.5,3.13333333333333,0,948.5,96,1840,14.375
"93",2016-01-05 05:00:00,3.9,2.85,1.5,3.38333333333333,0,948.566666666667,96.6666666666667,125948,24.0083873427373
"94",2016-01-05 06:00:00,4,4.75,2.16666666666667,3.16666666666667,0,948.766666666667,94.5,450044,36.7173043974871
"95",2016-01-05 07:00:00,4.05,5.11666666666667,2.16666666666667,3.06666666666667,0,949.55,93.1666666666667,564130,40.9769739231496
"96",2016-01-05 08:00:00,4.4,6.16666666666667,2.83333333333333,3.38333333333333,0,950.15,93.1666666666667,633051,48.0348281356704
"97",2016-01-05 09:00:00,4.98333333333333,6.26666666666667,2.83333333333333,3.96666666666667,0,950.316666666667,93,363852,31.5980894485454
"98",2016-01-05 10:00:00,5.61666666666667,7.18333333333333,3.83333333333333,4.38333333333333,0,950.5,91.8333333333333,353673,31.5104240912331
"99",2016-01-05 11:00:00,6.43333333333333,6.61666666666667,2.5,3.81666666666667,0,950.6,84,363144,32.0176335743255
"100",2016-01-05 12:00:00,7.86666666666667,5.63333333333333,1.33333333333333,3.28333333333333,0,950.25,72.5,379364,32.7094326608036
"101",2016-01-05 13:00:00,9.36666666666667,4.76666666666667,1.5,3.21666666666667,0,949.916666666667,65.6666666666667,424639,36.809899445215
"102",2016-01-05 14:00:00,8.61666666666667,5.88333333333333,1.66666666666667,2.5,0,949.783333333333,65.3333333333333,431702,38.3054125998225
"103",2016-01-05 15:00:00,8.41666666666667,6.11666666666667,1.83333333333333,3.06666666666667,0,949.883333333333,69,531776,46.0412121212121
"104",2016-01-05 16:00:00,7.8,5.2,2,3.26666666666667,0,950.083333333333,73.1666666666667,525731,39.6838013285024
"105",2016-01-05 17:00:00,6.31666666666667,4.48333333333333,2.16666666666667,3,0,950.65,79.1666666666667,756075,55.3414580588494
"106",2016-01-05 18:00:00,6.25,4.81666666666667,2.5,3.35,0,951.033333333333,81.3333333333333,562308,42.1868107134819
"107",2016-01-05 19:00:00,5.75,5.06666666666667,2.66666666666667,3.28333333333333,0,951.3,84.1666666666667,449071,38.2611399846639
"108",2016-01-05 20:00:00,5.2,5.55,2.66666666666667,2.78333333333333,0,951.55,84.5,412840,39.3480747235989
"109",2016-01-05 21:00:00,5.11666666666667,4.25,2.16666666666667,2.68333333333333,0,951.833333333333,83.8333333333333,308260,37.2519637462236
"110",2016-01-05 22:00:00,5.6,5.65,3,3.46666666666667,0,952.1,86.1666666666667,270425,34.4271164863144
"111",2016-01-05 23:00:00,5.63333333333333,2.55,1.5,2.91666666666667,0,952.05,82.6666666666667,194665,31.9857048964837
"112",2016-01-06 00:00:00,5.25,5.25,1.83333333333333,2.31666666666667,0,952.35,81.3333333333333,85872,18.574951330305
"113",2016-01-06 01:00:00,5.36666666666667,5.1,2,2.23333333333333,0,952.15,80.1666666666667,2053,16.9669421487603
"114",2016-01-06 04:00:00,4.13333333333333,3.7,2,2.66666666666667,0,952.533333333333,90.1666666666667,3261,25.0846153846154
"115",2016-01-06 05:00:00,3.9,3.48333333333333,2,2.88333333333333,0,952.45,93,112826,21.5893608878684
"116",2016-01-06 06:00:00,3.78333333333333,4.25,2,2.66666666666667,0,952.533333333333,92.3333333333333,411312,33.5326919941301
"117",2016-01-06 07:00:00,3.56666666666667,4.8,2.33333333333333,2.2,0,952.666666666667,90.6666666666667,561562,40.7224075416969
"118",2016-01-06 08:00:00,3.58333333333333,3.91666666666667,2,2.03333333333333,0,952.833333333333,89.5,641163,48.739110604333
"119",2016-01-06 09:00:00,4.33333333333333,4.95,2.5,2.18333333333333,0,952.966666666667,86,364822,31.6493450160493
"120",2016-01-06 10:00:00,4.78333333333333,6.55,3.16666666666667,2.28333333333333,0,953.15,83.6666666666667,355649,31.5096128289182
"121",2016-01-06 11:00:00,5.76666666666667,5.91666666666667,2.83333333333333,2.71666666666667,0,953.166666666667,80.8333333333333,371588,32.7217330045791
"122",2016-01-06 12:00:00,8.15,4.58333333333333,1.83333333333333,2.35,0,952.866666666667,67,445354,38.4888082274652
"123",2016-01-06 13:00:00,7.8,2.81666666666667,1.16666666666667,2.13333333333333,0,952.816666666667,67.3333333333333,437828,37.9400346620451
"124",2016-01-06 14:00:00,7.98333333333333,3.78333333333333,1.33333333333333,1.88333333333333,0,952.9,65.5,451505,39.9349902706527
"125",2016-01-06 15:00:00,7.68333333333333,3.2,1.33333333333333,2.05,0,953.166666666667,67.6666666666667,488304,42.1751597858007
"126",2016-01-06 16:00:00,7.51666666666667,3.73333333333333,1.16666666666667,1.75,0,953.483333333333,66.8333333333333,492512,37.128684508104
"127",2016-01-06 17:00:00,7.26666666666667,2.96666666666667,1.5,1.95,0,953.733333333333,69,754073,55.7375267942937
"128",2016-01-06 18:00:00,6.55,2.75,1.16666666666667,2.48333333333333,0,953.966666666667,75,558787,41.8786629693472
"129",2016-01-06 19:00:00,6.3,3.95,1.33333333333333,2.16666666666667,0,954.483333333333,75,424538,35.98999660902
"130",2016-01-06 20:00:00,5.03333333333333,6.75,2.33333333333333,2.73333333333333,0,955.166666666667,85,487314,46.0686330119115
"131",2016-01-06 21:00:00,4.23333333333333,3.88333333333333,1.83333333333333,2.93333333333333,0,955.3,91,399596,47.8672735984667
"132",2016-01-06 22:00:00,3.68333333333333,5.36666666666667,2.16666666666667,2.7,0,955.45,93.1666666666667,303853,38.9405356914007
"133",2016-01-06 23:00:00,3.26666666666667,3.78333333333333,2.33333333333333,2.58333333333333,0,955.533333333333,95.3333333333333,184193,30.1461538461538
"134",2016-01-07 00:00:00,3.56666666666667,3.13333333333333,1.83333333333333,2.85,0,955.766666666667,95,109495,23.865518744551
"135",2016-01-07 01:00:00,4.01666666666667,4.46666666666667,2.33333333333333,3.16666666666667,0,955.383333333333,94.1666666666667,1404,11.8983050847458
"136",2016-01-07 04:00:00,3.76666666666667,5.35,3,3.18333333333333,0,955.3,96,3930,31.6935483870968
"137",2016-01-07 05:00:00,3.65,4.96666666666667,2.5,3,0,954.466666666667,95.5,128162,24.7943509382859
"138",2016-01-07 06:00:00,2.95,3.53333333333333,2,2.36666666666667,0,954.066666666667,96,442035,35.8678188899708
"139",2016-01-07 07:00:00,2.85,2.88333333333333,1.83333333333333,2.3,1.1,953.333333333333,96,565573,40.7649560328672
"140",2016-01-07 08:00:00,2.8,2.46666666666667,1.83333333333333,2.25,0,952.983333333333,96,597333,44.8953776775648
"141",2016-01-07 09:00:00,3.01666666666667,2.95,1.66666666666667,2.3,0,951.766666666667,95,376469,32.4626196430111
"142",2016-01-07 10:00:00,4.1,1.85,1,2.4,0,951.75,88.5,343667,30.388805376249
"143",2016-01-07 11:00:00,4.08333333333333,3.06666666666667,2,2.1,0,950.65,86.8333333333333,388645,34.0767207365191
"144",2016-01-07 12:00:00,4.13333333333333,3.31666666666667,2,2.31666666666667,0,949.7,88,432161,37.1112924001717
"145",2016-01-07 13:00:00,3.73333333333333,3.18333333333333,1.66666666666667,2.26666666666667,0,949.35,90,504904,43.4962095106823
"146",2016-01-07 14:00:00,2.15,3.63333333333333,2,1.46666666666667,0,949.616666666667,95.3333333333333,434060,38.3106796116505
"147",2016-01-07 15:00:00,1.75,4.66666666666667,2.66666666666667,1.66666666666667,0,950.333333333333,99.3333333333333,470471,40.5788338795929
"148",2016-01-07 16:00:00,3.11666666666667,6.83333333333333,2.5,2.96666666666667,0,951.5,98.8333333333333,547067,41.1917024320458
"149",2016-01-07 17:00:00,4.66666666666667,7.66666666666667,3,4.05,0,952.633333333333,95.8333333333333,745014,54.4879689899803
"150",2016-01-07 18:00:00,6.18333333333333,7.3,2.5,4.83333333333333,0,953.266666666667,90.8333333333333,570623,42.682549180941
"151",2016-01-07 19:00:00,7.71666666666667,6.01666666666667,1.83333333333333,5.43333333333333,0,954.1,85.3333333333333,425653,35.9960253699789
"152",2016-01-07 20:00:00,7.61666666666667,9.3,2.33333333333333,5.75,0,955.35,87.8333333333333,508512,48.1864872548091
"153",2016-01-07 21:00:00,7.18333333333333,5.25,1.66666666666667,5.71666666666667,0.4,956.366666666667,90,314965,37.8427249789739
"154",2016-01-07 22:00:00,6.75,4.51666666666667,1.83333333333333,5.16666666666667,0,957.016666666667,89.8333333333333,276555,34.9936732886246
"155",2016-01-07 23:00:00,6.71666666666667,6.63333333333333,2.16666666666667,3.71666666666667,0,957.933333333333,81.1666666666667,212618,34.5383365821962
"156",2016-01-08 00:00:00,6.5,7.55,2.33333333333333,3.26666666666667,0,958.35,79.6666666666667,109784,23.5739746617994
"157",2016-01-08 01:00:00,6.75,6.75,2,2.88333333333333,0,958.566666666667,76.3333333333333,725,5.75396825396825
"158",2016-01-08 04:00:00,5.95,5.71666666666667,2,1.96666666666667,0,959.933333333333,75.6666666666667,2801,22.5887096774194
"159",2016-01-08 05:00:00,5.03333333333333,3.38333333333333,1.66666666666667,2.2,0,960.166666666667,82,116911,22.4311204911742
"160",2016-01-08 06:00:00,5.13333333333333,2.93333333333333,1.5,2.76666666666667,0,960.2,84.6666666666667,428192,34.629357056207
"161",2016-01-08 07:00:00,5,1,0.5,2.78333333333333,0,960.283333333333,85.5,546491,39.4265204530698
"162",2016-01-08 08:00:00,5.25,2.65,1.66666666666667,3.25,0,960.25,86.8333333333333,537067,40.4235285262682
"163",2016-01-08 09:00:00,5.45,3.08333333333333,2,3.43333333333333,0,960.216666666667,86.8333333333333,406064,35.0175922731977
"164",2016-01-08 10:00:00,5.65,4.46666666666667,2.66666666666667,3.66666666666667,0,960.316666666667,87.3333333333333,417740,36.9419879731164
"165",2016-01-08 11:00:00,5.78333333333333,3.45,2.33333333333333,3.73333333333333,0,959.8,86.3333333333333,408488,35.9394685905332
"166",2016-01-08 12:00:00,6.13333333333333,2.1,1.66666666666667,4.01666666666667,0,958.95,86.5,458382,39.4612603305785
